2023-03-02 14:42:26, scenario number: 2878, Elapsed Time: 1614.3052942752838, CPU usage: 0.5, RAM usage: 66.7
2023-03-02 14:42:55, scenario number: 2879, Elapsed Time: 1643.3290021419525, CPU usage: 18.5, RAM usage: 70.3
2023-03-02 14:43:15, scenario number: 2879, Elapsed Time: 1663.460001707077, CPU usage: 0.9, RAM usage: 69.5
2023-03-02 14:43:47, scenario number: 2880, Elapsed Time: 1695.261059999466, CPU usage: 0.6, RAM usage: 68.3
2023-03-02 14:44:18, scenario number: 2881, Elapsed Time: 1726.320638179779, CPU usage: 1.4, RAM usage: 68.6
2023-03-02 14:44:38, scenario number: 2881, Elapsed Time: 1746.3822762966156, CPU usage: 1.2, RAM usage: 68.5
2023-03-02 14:45:09, scenario number: 2882, Elapsed Time: 1777.3278620243073, CPU usage: 1.8, RAM usage: 68.5
2023-03-02 14:45:41, scenario number: 2883, Elapsed Time: 1809.3617787361145, CPU usage: 0.4, RAM usage: 69.1
2023-03-02 14:46:00, scenario number: 2883, Elapsed Time: 1829.003068447113, CPU usage: 0.9, RAM usage: 69.2
2023-03-02 14:46:31, scenario number: 2884, Elapsed Time: 1859.2519578933716, CPU usage: 1.5, RAM usage: 68.7
2023-03-02 14:46:51, scenario number: 2884, Elapsed Time: 1879.8218259811401, CPU usage: 0.7, RAM usage: 68.8
2023-03-02 14:47:19, scenario number: 2885, Elapsed Time: 1907.2893419265747, CPU usage: 0.8, RAM usage: 68.8
2023-03-02 14:47:49, scenario number: 2886, Elapsed Time: 1937.2720665931702, CPU usage: 0.6, RAM usage: 68.9
2023-03-02 14:48:18, scenario number: 2887, Elapsed Time: 1966.2713046073914, CPU usage: 5.5, RAM usage: 72.2
2023-03-02 14:48:48, scenario number: 2888, Elapsed Time: 1996.433448791504, CPU usage: 1.7, RAM usage: 74.9
2023-03-02 14:49:07, scenario number: 2888, Elapsed Time: 2015.3351111412048, CPU usage: 1.1, RAM usage: 74.5
2023-03-02 14:49:27, scenario number: 2888, Elapsed Time: 2035.320856332779, CPU usage: 1.8, RAM usage: 74.8
2023-03-02 14:49:46, scenario number: 2888, Elapsed Time: 2054.2783155441284, CPU usage: 0.6, RAM usage: 74.9
2023-03-02 14:50:16, scenario number: 2889, Elapsed Time: 2084.2938647270203, CPU usage: 0.8, RAM usage: 74.7
2023-03-02 14:50:44, scenario number: 2890, Elapsed Time: 2112.2611486911774, CPU usage: 0.6, RAM usage: 74.1
2023-03-02 14:51:13, scenario number: 2891, Elapsed Time: 2141.8613703250885, CPU usage: 0.7, RAM usage: 74.1
